0.00035693	0.0050839
0.030424	0.0048238
0.092340	0.0040628
0.11786	0.0093333
0.12177	0.016967
0.12713	0.041283
0.13183	0.061508
0.13798	0.083654
0.14315	0.10270
0.15036	0.12097
0.15704	0.13854
0.16288	0.15820
0.17957	0.17512
0.19643	0.18400
0.21926	0.17959
0.24383	0.16115
0.26302	0.14422
0.28138	0.12834
0.29867	0.11283
0.32517	0.095309
0.34716	0.080167
0.37651	0.063434
0.41407	0.047296
0.45746	0.033288
0.50086	0.024086
0.54425	0.017603
0.58364	0.014012
0.63104	0.010437
0.67443	0.0090723
0.71783	0.0095049
0.76122	0.0094174
0.80462	0.0082497
0.84801	0.0079328
0.89141	0.0072070
0.93480	0.0068903
0.97820	0.0066277
1.0262	0.0060815
1.0650	0.0067345
1.1081	0.0063822
1.1510	0.0065313
1.1927	0.0061147
1.2260	0.0066370
1.2911	0.0060906
1.3258	0.0060310
1.3945	0.0056992
1.4288	0.0059661
1.4975	0.0061087
1.5306	0.0058623
1.5980	0.0053788
1.6309	0.0057238
1.6992	0.0053629
1.7334	0.0060007
1.7934	0.0053647
1.8263	0.0057376
1.9037	0.0058377
1.9371	0.0065200
2.0063	0.0056987
