-0.0094300	0.0045572
0.092340	0.0053797
0.19430	0.0057729
0.29497	0.0063806
0.31564	0.031202
0.32244	0.042287
0.32454	0.068545
0.32659	0.10745
0.32755	0.085724
0.32788	0.13211
0.33185	0.15666
0.33455	0.17204
0.33529	0.18979
0.33534	0.20636
0.33685	0.23025
0.33813	0.27506
0.33902	0.25988
0.34252	0.29947
0.34480	0.32655
0.34624	0.35095
0.35148	0.37537
0.35649	0.39477
0.35732	0.41011
0.36394	0.43079
0.36743	0.45516
0.37151	0.47742
0.38061	0.50043
0.38955	0.52921
0.39555	0.56069
0.40335	0.57939
0.41071	0.59867
0.42134	0.62289
0.42743	0.58970
0.43136	0.55933
0.43215	0.54263
0.43513	0.52153
0.43792	0.48976
0.44181	0.45677
0.44661	0.42284
0.45199	0.39107
0.45579	0.36594
0.45966	0.35084
0.46628	0.32523
0.46854	0.30685
0.47410	0.28983
0.48009	0.26577
0.48561	0.24789
0.49155	0.22348
0.49877	0.20163
0.50653	0.18044
0.51437	0.16415
0.52402	0.14491
0.53507	0.12378
0.54929	0.10257
0.57974	0.072544
0.60767	0.052454
0.62812	0.040296
0.67277	0.024981
0.70357	0.018667
0.73452	0.013166
0.77708	0.0096570
0.83299	0.0078369
0.87639	0.0075733
0.91978	0.0069433
0.96318	0.0069142
1.0056	0.0058042
1.0500	0.0066386
1.0918	0.0063952
1.1368	0.0066147
1.1805	0.0059524
1.2188	0.0048329
1.2911	0.0047573
1.3258	0.0046977
1.3945	0.0043659
1.4288	0.0046328
1.4975	0.0053291
1.5306	0.0045289
1.5980	0.0046301
1.6309	0.0047713
1.7022	0.0067859
1.7334	0.0060007
1.7934	0.0056565
1.8263	0.0049651
1.9037	0.0046951
1.9371	0.0051867
2.0063	0.0043654
