0.015680	0.0026765
0.057801	0.0026225
0.10102	0.0026786
0.14307	0.0026788
0.18941	0.0027741
0.22751	0.0027498
0.28081	0.0027456
0.31606	0.0027478
0.33082	0.0010644
0.33410	0.00054778
0.33929	0.00030407
0.34230	0.00016303
0.34623	0.00010951
0.35733	0.000047608
0.36197	0.000027277
0.37111	0.000011593
0.37987	0.0000059793
0.38553	0.0000031944
0.39149	0.0000017353
0.39805	8.7855e-7
0.40448	3.6430e-7
0.40687	1.3056e-7
0.40991	4.4911e-8
0.41478	1.4503e-8
0.41641	5.5122e-9
0.41703	3.0087e-9
0.41891	1.7476e-9
0.42550	4.3076e-10
0.43509	2.0236e-9
0.43720	2.5643e-8
0.44186	4.4204e-8
0.44530	8.4027e-8
0.44841	1.5376e-7
0.44921	3.1100e-7
0.45665	7.0305e-7
0.46774	0.0000015212
0.47528	0.0000034862
0.49680	0.0000089404
0.51037	0.000014841
0.53579	0.000031586
0.55414	0.000042053
0.57350	0.000052170
0.59125	0.000062925
0.62679	0.000081348
0.66943	0.000098776
0.71206	0.00011026
0.75469	0.00011549
0.79732	0.00011813
0.83996	0.00011890
0.88259	0.00012078
0.92522	0.00012108
0.96786	0.00012237
1.0105	0.00012196
1.0531	0.00012232
1.0958	0.00012201
1.1384	0.00012210
1.1810	0.00012294
1.2237	0.00012228
1.2663	0.00012300
1.3089	0.00012149
1.3516	0.00012279
1.3942	0.00012196
1.4368	0.00012260
1.4795	0.00012227
1.5221	0.00012138
1.5647	0.00012284
1.6074	0.00012157
1.6500	0.00012248
1.6926	0.00012209
1.7353	0.00012223
1.7779	0.00012253
1.8205	0.00012084
1.8632	0.00012326
1.9058	0.00012210
1.9484	0.00012248
1.9763	0.00012384
