1.65E+00	3.00E-01	2.57E-06	3.50E-01	1.16E-04	3.21E-07
1.68E+00	3.00E-01	2.61E-06	3.50E-01	1.16E-04	2.98E-07
1.70E+00	3.00E-01	2.65E-06	3.50E-01	1.16E-04	2.75E-07
1.73E+00	3.00E-01	2.68E-06	3.50E-01	1.16E-04	2.52E-07
1.75E+00	3.00E-01	2.69E-06	3.50E-01	1.16E-04	2.29E-07
1.78E+00	3.00E-01	2.69E-06	3.50E-01	1.16E-04	2.06E-07
1.80E+00	3.00E-01	2.66E-06	3.50E-01	1.16E-04	1.83E-07
1.83E+00	3.00E-01	2.61E-06	3.50E-01	1.16E-04	1.60E-07
1.85E+00	3.00E-01	2.52E-06	3.50E-01	1.16E-04	1.38E-07
1.88E+00	3.00E-01	2.65E-06	3.50E-01	1.16E-04	1.15E-07
1.90E+00	3.00E-01	2.84E-06	3.50E-01	1.16E-04	9.17E-08
1.93E+00	3.00E-01	3.03E-06	3.50E-01	1.16E-04	6.88E-08
1.95E+00	3.00E-01	3.22E-06	3.50E-01	1.16E-04	4.58E-08
1.98E+00	3.00E-01	3.41E-06	3.50E-01	1.16E-04	2.29E-08
2.00E+00	3.00E-01	3.51E-06	3.50E-01	1.16E-04	0.00E+00
