0.026047	0.0069867
0.065090	0.0069741
0.10413	0.0069783
0.14318	0.0069826
0.18275	0.0069646
0.22036	0.0069677
0.26431	0.0069689
0.29822	0.0069698
0.34038	0.0069683
0.37744	0.0069550
0.40099	0.0064621
0.40222	0.0067687
0.40222	0.0069511
0.40312	0.0062834
0.40561	0.0059873
0.40672	0.0055087
0.40752	0.0056183
0.41032	0.0052337
0.41423	0.0047141
0.41596	0.0044365
0.41823	0.0041806
0.42036	0.0039477
0.42109	0.0037378
0.42391	0.0034905
0.42597	0.0032061
0.42716	0.0028942
0.43006	0.0025748
0.43105	0.0023838
0.43285	0.0021137
0.43642	0.0016445
0.43663	0.0018268
0.44015	0.0013476
0.44197	0.00097163
0.44344	0.00068873
0.44501	0.00050891
0.44914	0.00032196
0.44989	0.00013098
0.54187	0.000063159
0.65174	0.000037471
0.74910	0.000031906
0.84821	0.000029803
0.94418	0.000029826
1.0531	0.000018360
1.1538	0.000029123
1.2498	0.000027701
1.4493	0.000015987
1.5505	0.000026111
1.6533	0.000015987
1.7501	0.000034524
1.9551	0.0000078225
