0.0020974	0.0069795
0.071250	0.0068481
0.12447	0.0067457
0.16553	0.0066422
0.20613	0.0065494
0.35848	0.0062430
0.46126	0.0060282
0.60753	0.0056770
0.80000	0.0052535
1.0062	0.0048169
1.2000	0.0043803
1.4062	0.0039553
1.5754	0.0035091
1.7114	0.0029440
1.8044	0.0023787
1.8644	0.0018235
1.9260	0.0012146
1.9357	0.00095170
1.9487	0.00075332
1.9589	0.00061475
1.9693	0.00043969
1.9852	0.00021751
1.9965	0.0000067295
